Station Name_Cornwall,Station Code_Cornwall,Date_Cornwall,Time_Cornwall,DateTime,Water Level (meters) - Niveau d'eau (mètres)_Cornwall,"Discharge (cubic meters per second) - Débit (mètres cubes par seconde), Q",Station Name_LSD,Station Code_LSD,Date_LSD,Time_LSD,Water Level (meters) - Niveau d'eau (mètres)_LSD,hydraulic_head_cornwall,hydraulic_head_LSD,"hydraulic_head, h",overflow,Power (Watts),"hour, Hourly",seconds,Energy (Joules)
Cornwall,14870,2024-07-09,22:00,2024-07-09 22:00:00,0.518,280000.0,Long Sault Dam,14805,2024-07-09,22:00,0.81,73.31,47.21,26.1,1.1000000000000014,71548097040.0,4579,16484400,1.179427450846176e+18
Cornwall,14870,2024-07-09,23:00,2024-07-09 23:00:00,0.515,280000.0,Long Sault Dam,14805,2024-07-09,23:00,0.8,73.3,47.199999999999996,26.1,1.1000000000000014,71548097040.0,4580,16488000,1.17968502399552e+18
Cornwall,14870,2024-07-10,00:00,2024-07-10 00:00:00,0.532,279000.0,Long Sault Dam,14805,2024-07-10,00:00,0.8,73.3,47.199999999999996,26.1,1.1000000000000014,71292568122.0,4581,16491600,1.1757285164407752e+18
Cornwall,14870,2024-07-10,01:00,2024-07-10 01:00:00,0.523,279000.0,Long Sault Dam,14805,2024-07-10,01:00,0.8,73.3,47.199999999999996,26.1,1.1000000000000014,71292568122.0,4582,16495200,1.1759851696860145e+18
Cornwall,14870,2024-07-10,02:00,2024-07-10 02:00:00,0.522,279000.0,Long Sault Dam,14805,2024-07-10,02:00,0.8,73.3,47.199999999999996,26.1,1.1000000000000014,71292568122.0,4583,16498800,1.1762418229312535e+18
Cornwall,14870,2024-07-10,03:00,2024-07-10 03:00:00,0.524,279000.0,Long Sault Dam,14805,2024-07-10,03:00,0.79,73.29,47.19,26.10000000000001,1.1000000000000085,71292568122.00003,4584,16502400,1.1764984761764933e+18
Cornwall,14870,2024-07-10,04:00,2024-07-10 04:00:00,0.527,279000.0,Long Sault Dam,14805,2024-07-10,04:00,0.78,73.28,47.18,26.1,1.1000000000000014,71292568122.0,4585,16506000,1.176755129421732e+18
Cornwall,14870,2024-07-10,05:00,2024-07-10 05:00:00,0.531,279000.0,Long Sault Dam,14805,2024-07-10,05:00,0.78,73.28,47.18,26.1,1.1000000000000014,71292568122.0,4586,16509600,1.1770117826669711e+18
Cornwall,14870,2024-07-10,06:00,2024-07-10 06:00:00,0.536,279000.0,Long Sault Dam,14805,2024-07-10,06:00,0.78,73.28,47.18,26.1,1.1000000000000014,71292568122.0,4587,16513200,1.1772684359122104e+18
Cornwall,14870,2024-07-10,07:00,2024-07-10 07:00:00,0.531,279000.0,Long Sault Dam,14805,2024-07-10,07:00,0.77,73.27,47.17,26.099999999999994,1.0999999999999943,71292568121.99998,4588,16516800,1.1775250891574495e+18
Cornwall,14870,2024-07-10,08:00,2024-07-10 08:00:00,0.531,279000.0,Long Sault Dam,14805,2024-07-10,08:00,0.77,73.27,47.17,26.099999999999994,1.0999999999999943,71292568121.99998,4589,16520400,1.1777817424026885e+18
Cornwall,14870,2024-07-10,09:00,2024-07-10 09:00:00,0.537,279000.0,Long Sault Dam,14805,2024-07-10,09:00,0.75,73.25,47.15,26.1,1.1000000000000014,71292568122.0,4590,16524000,1.178038395647928e+18
Cornwall,14870,2024-07-10,10:00,2024-07-10 10:00:00,0.533,279000.0,Long Sault Dam,14805,2024-07-10,10:00,0.75,73.25,47.15,26.1,1.1000000000000014,71292568122.0,4591,16527600,1.178295048893167e+18
Cornwall,14870,2024-07-10,11:00,2024-07-10 11:00:00,0.543,279000.0,Long Sault Dam,14805,2024-07-10,11:00,0.74,73.24,47.14,26.099999999999994,1.0999999999999943,71292568121.99998,4592,16531200,1.1785517021384061e+18
Cornwall,14870,2024-07-10,12:00,2024-07-10 12:00:00,0.552,279000.0,Long Sault Dam,14805,2024-07-10,12:00,0.75,73.25,47.15,26.1,1.1000000000000014,71292568122.0,4593,16534800,1.1788083553836457e+18
Cornwall,14870,2024-07-10,13:00,2024-07-10 13:00:00,0.562,279000.0,Long Sault Dam,14805,2024-07-10,13:00,0.74,73.24,47.14,26.099999999999994,1.0999999999999943,71292568121.99998,4594,16538400,1.1790650086288845e+18
Cornwall,14870,2024-07-10,14:00,2024-07-10 14:00:00,0.587,279000.0,Long Sault Dam,14805,2024-07-10,14:00,0.72,73.22,47.12,26.1,1.1000000000000014,71292568122.0,4595,16542000,1.179321661874124e+18
Cornwall,14870,2024-07-10,15:00,2024-07-10 15:00:00,0.598,279000.0,Long Sault Dam,14805,2024-07-10,15:00,0.7,73.2,47.1,26.1,1.1000000000000014,71292568122.0,4596,16545600,1.179578315119363e+18
Cornwall,14870,2024-07-10,16:00,2024-07-10 16:00:00,0.625,279000.0,Long Sault Dam,14805,2024-07-10,16:00,0.67,73.17,47.07,26.1,1.1000000000000014,71292568122.0,4597,16549200,1.1798349683646024e+18
Cornwall,14870,2024-07-10,17:00,2024-07-10 17:00:00,0.627,279000.0,Long Sault Dam,14805,2024-07-10,17:00,0.66,73.16,47.059999999999995,26.1,1.1000000000000014,71292568122.0,4598,16552800,1.1800916216098417e+18
Cornwall,14870,2024-07-10,18:00,2024-07-10 18:00:00,0.619,279000.0,Long Sault Dam,14805,2024-07-10,18:00,0.65,73.15,47.05,26.10000000000001,1.1000000000000085,71292568122.00003,4599,16556400,1.1803482748550812e+18
Cornwall,14870,2024-07-10,19:00,2024-07-10 19:00:00,0.638,279000.0,Long Sault Dam,14805,2024-07-10,19:00,0.63,73.13,47.03,26.099999999999994,1.0999999999999943,71292568121.99998,4600,16560000,1.1806049281003197e+18
Cornwall,14870,2024-07-10,20:00,2024-07-10 20:00:00,0.65,279000.0,Long Sault Dam,14805,2024-07-10,20:00,0.63,73.13,47.03,26.099999999999994,1.0999999999999943,71292568121.99998,4601,16563600,1.180861581345559e+18
Cornwall,14870,2024-07-10,21:00,2024-07-10 21:00:00,0.65,279000.0,Long Sault Dam,14805,2024-07-10,21:00,0.62,73.12,47.019999999999996,26.10000000000001,1.1000000000000085,71292568122.00003,4602,16567200,1.1811182345907988e+18
Cornwall,14870,2024-07-10,22:00,2024-07-10 22:00:00,0.636,279000.0,Long Sault Dam,14805,2024-07-10,22:00,0.6,73.1,47.0,26.099999999999994,1.0999999999999943,71292568121.99998,4603,16570800,1.1813748878360374e+18
Cornwall,14870,2024-07-10,23:00,2024-07-10 23:00:00,0.636,279000.0,Long Sault Dam,14805,2024-07-10,23:00,0.6,73.1,47.0,26.099999999999994,1.0999999999999943,71292568121.99998,4604,16574400,1.1816315410812767e+18
Cornwall,14870,2024-07-11,00:00,2024-07-11 00:00:00,0.606,279000.0,Long Sault Dam,14805,2024-07-11,00:00,0.61,73.11,47.01,26.1,1.1000000000000014,71292568122.0,4605,16578000,1.181888194326516e+18
Cornwall,14870,2024-07-11,01:00,2024-07-11 01:00:00,0.607,279000.0,Long Sault Dam,14805,2024-07-11,01:00,0.61,73.11,47.01,26.1,1.1000000000000014,71292568122.0,4606,16581600,1.1821448475717553e+18
Cornwall,14870,2024-07-11,02:00,2024-07-11 02:00:00,0.589,279000.0,Long Sault Dam,14805,2024-07-11,02:00,0.61,73.11,47.01,26.1,1.1000000000000014,71292568122.0,4607,16585200,1.1824015008169943e+18
Cornwall,14870,2024-07-11,03:00,2024-07-11 03:00:00,0.579,279000.0,Long Sault Dam,14805,2024-07-11,03:00,0.61,73.11,47.01,26.1,1.1000000000000014,71292568122.0,4608,16588800,1.1826581540622336e+18
Cornwall,14870,2024-07-11,04:00,2024-07-11 04:00:00,0.57,279000.0,Long Sault Dam,14805,2024-07-11,04:00,0.61,73.11,47.01,26.1,1.1000000000000014,71292568122.0,4609,16592400,1.182914807307473e+18
Cornwall,14870,2024-07-11,05:00,2024-07-11 05:00:00,0.578,279000.0,Long Sault Dam,14805,2024-07-11,05:00,0.63,73.13,47.03,26.099999999999994,1.0999999999999943,71292568121.99998,4610,16596000,1.1831714605527117e+18
Cornwall,14870,2024-07-11,06:00,2024-07-11 06:00:00,0.57,279000.0,Long Sault Dam,14805,2024-07-11,06:00,0.64,73.14,47.04,26.1,1.1000000000000014,71292568122.0,4611,16599600,1.1834281137979512e+18
Cornwall,14870,2024-07-11,07:00,2024-07-11 07:00:00,0.583,279000.0,Long Sault Dam,14805,2024-07-11,07:00,0.64,73.14,47.04,26.1,1.1000000000000014,71292568122.0,4612,16603200,1.1836847670431903e+18
Cornwall,14870,2024-07-11,08:00,2024-07-11 08:00:00,0.579,279000.0,Long Sault Dam,14805,2024-07-11,08:00,0.65,73.15,47.05,26.10000000000001,1.1000000000000085,71292568122.00003,4613,16606800,1.18394142028843e+18
Cornwall,14870,2024-07-11,09:00,2024-07-11 09:00:00,0.575,279000.0,Long Sault Dam,14805,2024-07-11,09:00,0.66,73.16,47.059999999999995,26.1,1.1000000000000014,71292568122.0,4614,16610400,1.1841980735336689e+18
Cornwall,14870,2024-07-11,10:00,2024-07-11 10:00:00,0.57,279000.0,Long Sault Dam,14805,2024-07-11,10:00,0.67,73.17,47.07,26.1,1.1000000000000014,71292568122.0,4615,16614000,1.184454726778908e+18
Cornwall,14870,2024-07-11,11:00,2024-07-11 11:00:00,0.576,279000.0,Long Sault Dam,14805,2024-07-11,11:00,0.67,73.17,47.07,26.1,1.1000000000000014,71292568122.0,4616,16617600,1.1847113800241472e+18
Cornwall,14870,2024-07-11,12:00,2024-07-11 12:00:00,0.568,279000.0,Long Sault Dam,14805,2024-07-11,12:00,0.69,73.19,47.089999999999996,26.1,1.1000000000000014,71292568122.0,4617,16621200,1.1849680332693865e+18
Cornwall,14870,2024-07-11,13:00,2024-07-11 13:00:00,0.574,279000.0,Long Sault Dam,14805,2024-07-11,13:00,0.69,73.19,47.089999999999996,26.1,1.1000000000000014,71292568122.0,4618,16624800,1.1852246865146255e+18
Cornwall,14870,2024-07-11,14:00,2024-07-11 14:00:00,0.579,279000.0,Long Sault Dam,14805,2024-07-11,14:00,0.69,73.19,47.089999999999996,26.1,1.1000000000000014,71292568122.0,4619,16628400,1.1854813397598648e+18
Cornwall,14870,2024-07-11,15:00,2024-07-11 15:00:00,0.584,279000.0,Long Sault Dam,14805,2024-07-11,15:00,0.71,73.21,47.11,26.099999999999994,1.0999999999999943,71292568121.99998,4620,16632000,1.1857379930051039e+18
Cornwall,14870,2024-07-11,16:00,2024-07-11 16:00:00,0.592,279000.0,Long Sault Dam,14805,2024-07-11,16:00,0.71,73.21,47.11,26.099999999999994,1.0999999999999943,71292568121.99998,4621,16635600,1.185994646250343e+18
Cornwall,14870,2024-07-11,17:00,2024-07-11 17:00:00,0.599,279000.0,Long Sault Dam,14805,2024-07-11,17:00,0.7,73.2,47.1,26.1,1.1000000000000014,71292568122.0,4622,16639200,1.1862512994955825e+18
Cornwall,14870,2024-07-11,18:00,2024-07-11 18:00:00,0.603,279000.0,Long Sault Dam,14805,2024-07-11,18:00,0.72,73.22,47.12,26.1,1.1000000000000014,71292568122.0,4623,16642800,1.1865079527408215e+18
Cornwall,14870,2024-07-11,19:00,2024-07-11 19:00:00,0.604,279000.0,Long Sault Dam,14805,2024-07-11,19:00,0.72,73.22,47.12,26.1,1.1000000000000014,71292568122.0,4624,16646400,1.1867646059860608e+18
Cornwall,14870,2024-07-11,20:00,2024-07-11 20:00:00,0.606,279000.0,Long Sault Dam,14805,2024-07-11,20:00,0.73,73.23,47.129999999999995,26.10000000000001,1.1000000000000085,71292568122.00003,4625,16650000,1.1870212592313006e+18
Cornwall,14870,2024-07-11,21:00,2024-07-11 21:00:00,0.607,279000.0,Long Sault Dam,14805,2024-07-11,21:00,0.74,73.24,47.14,26.099999999999994,1.0999999999999943,71292568121.99998,4626,16653600,1.187277912476539e+18
Cornwall,14870,2024-07-11,22:00,2024-07-11 22:00:00,0.608,279000.0,Long Sault Dam,14805,2024-07-11,22:00,0.74,73.24,47.14,26.099999999999994,1.0999999999999943,71292568121.99998,4627,16657200,1.1875345657217782e+18
Cornwall,14870,2024-07-11,23:00,2024-07-11 23:00:00,0.61,279000.0,Long Sault Dam,14805,2024-07-11,23:00,0.74,73.24,47.14,26.099999999999994,1.0999999999999943,71292568121.99998,4628,16660800,1.1877912189670175e+18
Cornwall,14870,2024-07-12,00:00,2024-07-12 00:00:00,0.611,279000.0,Long Sault Dam,14805,2024-07-12,00:00,0.74,73.24,47.14,26.099999999999994,1.0999999999999943,71292568121.99998,4629,16664400,1.1880478722122565e+18
Cornwall,14870,2024-07-12,01:00,2024-07-12 01:00:00,0.611,279000.0,Long Sault Dam,14805,2024-07-12,01:00,0.75,73.25,47.15,26.1,1.1000000000000014,71292568122.0,4630,16668000,1.188304525457496e+18
Cornwall,14870,2024-07-12,02:00,2024-07-12 02:00:00,0.609,279000.0,Long Sault Dam,14805,2024-07-12,02:00,0.76,73.26,47.16,26.10000000000001,1.1000000000000085,71292568122.00003,4631,16671600,1.1885611787027356e+18
Cornwall,14870,2024-07-12,03:00,2024-07-12 03:00:00,0.614,279000.0,Long Sault Dam,14805,2024-07-12,03:00,0.75,73.25,47.15,26.1,1.1000000000000014,71292568122.0,4632,16675200,1.1888178319479744e+18
Cornwall,14870,2024-07-12,04:00,2024-07-12 04:00:00,0.611,279000.0,Long Sault Dam,14805,2024-07-12,04:00,0.76,73.26,47.16,26.10000000000001,1.1000000000000085,71292568122.00003,4633,16678800,1.1890744851932142e+18
Cornwall,14870,2024-07-12,05:00,2024-07-12 05:00:00,0.613,279000.0,Long Sault Dam,14805,2024-07-12,05:00,0.78,73.28,47.18,26.1,1.1000000000000014,71292568122.0,4634,16682400,1.1893311384384527e+18
Cornwall,14870,2024-07-12,06:00,2024-07-12 06:00:00,0.613,279000.0,Long Sault Dam,14805,2024-07-12,06:00,0.77,73.27,47.17,26.099999999999994,1.0999999999999943,71292568121.99998,4635,16686000,1.1895877916836918e+18
Cornwall,14870,2024-07-12,07:00,2024-07-12 07:00:00,0.611,279000.0,Long Sault Dam,14805,2024-07-12,07:00,0.77,73.27,47.17,26.099999999999994,1.0999999999999943,71292568121.99998,4636,16689600,1.189844444928931e+18
Cornwall,14870,2024-07-12,08:00,2024-07-12 08:00:00,0.607,279000.0,Long Sault Dam,14805,2024-07-12,08:00,0.77,73.27,47.17,26.099999999999994,1.0999999999999943,71292568121.99998,4637,16693200,1.19010109817417e+18
Cornwall,14870,2024-07-12,09:00,2024-07-12 09:00:00,0.605,279000.0,Long Sault Dam,14805,2024-07-12,09:00,0.78,73.28,47.18,26.1,1.1000000000000014,71292568122.0,4638,16696800,1.1903577514194097e+18
Cornwall,14870,2024-07-12,10:00,2024-07-12 10:00:00,0.608,279000.0,Long Sault Dam,14805,2024-07-12,10:00,0.76,73.26,47.16,26.10000000000001,1.1000000000000085,71292568122.00003,4639,16700400,1.1906144046646492e+18
Cornwall,14870,2024-07-12,11:00,2024-07-12 11:00:00,0.605,279000.0,Long Sault Dam,14805,2024-07-12,11:00,0.77,73.27,47.17,26.099999999999994,1.0999999999999943,71292568121.99998,4640,16704000,1.1908710579098877e+18
Cornwall,14870,2024-07-12,12:00,2024-07-12 12:00:00,0.603,279000.0,Long Sault Dam,14805,2024-07-12,12:00,0.78,73.28,47.18,26.1,1.1000000000000014,71292568122.0,4641,16707600,1.1911277111551273e+18
Cornwall,14870,2024-07-12,13:00,2024-07-12 13:00:00,0.605,279000.0,Long Sault Dam,14805,2024-07-12,13:00,0.78,73.28,47.18,26.1,1.1000000000000014,71292568122.0,4642,16711200,1.1913843644003663e+18
Cornwall,14870,2024-07-12,14:00,2024-07-12 14:00:00,0.601,279000.0,Long Sault Dam,14805,2024-07-12,14:00,0.79,73.29,47.19,26.10000000000001,1.1000000000000085,71292568122.00003,4643,16714800,1.1916410176456061e+18
Cornwall,14870,2024-07-12,15:00,2024-07-12 15:00:00,0.602,279000.0,Long Sault Dam,14805,2024-07-12,15:00,0.79,73.29,47.19,26.10000000000001,1.1000000000000085,71292568122.00003,4644,16718400,1.1918976708908452e+18
Cornwall,14870,2024-07-12,16:00,2024-07-12 16:00:00,0.598,279000.0,Long Sault Dam,14805,2024-07-12,16:00,0.79,73.29,47.19,26.10000000000001,1.1000000000000085,71292568122.00003,4645,16722000,1.1921543241360845e+18
Cornwall,14870,2024-07-12,17:00,2024-07-12 17:00:00,0.595,279000.0,Long Sault Dam,14805,2024-07-12,17:00,0.79,73.29,47.19,26.10000000000001,1.1000000000000085,71292568122.00003,4646,16725600,1.1924109773813238e+18
Cornwall,14870,2024-07-12,18:00,2024-07-12 18:00:00,0.599,279000.0,Long Sault Dam,14805,2024-07-12,18:00,0.79,73.29,47.19,26.10000000000001,1.1000000000000085,71292568122.00003,4647,16729200,1.1926676306265628e+18
Cornwall,14870,2024-07-12,19:00,2024-07-12 19:00:00,0.595,279000.0,Long Sault Dam,14805,2024-07-12,19:00,0.79,73.29,47.19,26.10000000000001,1.1000000000000085,71292568122.00003,4648,16732800,1.192924283871802e+18
Cornwall,14870,2024-07-12,20:00,2024-07-12 20:00:00,0.592,279000.0,Long Sault Dam,14805,2024-07-12,20:00,0.8,73.3,47.199999999999996,26.1,1.1000000000000014,71292568122.0,4649,16736400,1.193180937117041e+18
Cornwall,14870,2024-07-12,21:00,2024-07-12 21:00:00,0.589,279000.0,Long Sault Dam,14805,2024-07-12,21:00,0.8,73.3,47.199999999999996,26.1,1.1000000000000014,71292568122.0,4650,16740000,1.19343759036228e+18
Cornwall,14870,2024-07-12,22:00,2024-07-12 22:00:00,0.58,279000.0,Long Sault Dam,14805,2024-07-12,22:00,0.8,73.3,47.199999999999996,26.1,1.1000000000000014,71292568122.0,4651,16743600,1.1936942436075192e+18
Cornwall,14870,2024-07-12,23:00,2024-07-12 23:00:00,0.578,279000.0,Long Sault Dam,14805,2024-07-12,23:00,0.79,73.29,47.19,26.10000000000001,1.1000000000000085,71292568122.00003,4652,16747200,1.1939508968527588e+18
Cornwall,14870,2024-07-13,00:00,2024-07-13 00:00:00,0.583,281000.0,Long Sault Dam,14805,2024-07-13,00:00,0.79,73.29,47.19,26.10000000000001,1.1000000000000085,71803625958.00003,4653,16750800,1.202768177697267e+18
Cornwall,14870,2024-07-13,01:00,2024-07-13 01:00:00,0.587,281000.0,Long Sault Dam,14805,2024-07-13,01:00,0.79,73.29,47.19,26.10000000000001,1.1000000000000085,71803625958.00003,4654,16754400,1.2030266707507156e+18
Cornwall,14870,2024-07-13,02:00,2024-07-13 02:00:00,0.584,281000.0,Long Sault Dam,14805,2024-07-13,02:00,0.79,73.29,47.19,26.10000000000001,1.1000000000000085,71803625958.00003,4655,16758000,1.2032851638041646e+18
Cornwall,14870,2024-07-13,03:00,2024-07-13 03:00:00,0.587,281000.0,Long Sault Dam,14805,2024-07-13,03:00,0.79,73.29,47.19,26.10000000000001,1.1000000000000085,71803625958.00003,4656,16761600,1.2035436568576133e+18
Cornwall,14870,2024-07-13,04:00,2024-07-13 04:00:00,0.589,281000.0,Long Sault Dam,14805,2024-07-13,04:00,0.79,73.29,47.19,26.10000000000001,1.1000000000000085,71803625958.00003,4657,16765200,1.203802149911062e+18
Cornwall,14870,2024-07-13,05:00,2024-07-13 05:00:00,0.59,281000.0,Long Sault Dam,14805,2024-07-13,05:00,0.79,73.29,47.19,26.10000000000001,1.1000000000000085,71803625958.00003,4658,16768800,1.204060642964511e+18
Cornwall,14870,2024-07-13,06:00,2024-07-13 06:00:00,0.585,281000.0,Long Sault Dam,14805,2024-07-13,06:00,0.79,73.29,47.19,26.10000000000001,1.1000000000000085,71803625958.00003,4659,16772400,1.2043191360179597e+18
Cornwall,14870,2024-07-13,07:00,2024-07-13 07:00:00,0.586,281000.0,Long Sault Dam,14805,2024-07-13,07:00,0.78,73.28,47.18,26.1,1.1000000000000014,71803625958.0,4660,16776000,1.204577629071408e+18
Cornwall,14870,2024-07-13,08:00,2024-07-13 08:00:00,0.587,281000.0,Long Sault Dam,14805,2024-07-13,08:00,0.78,73.28,47.18,26.1,1.1000000000000014,71803625958.0,4661,16779600,1.2048361221248568e+18
Cornwall,14870,2024-07-13,09:00,2024-07-13 09:00:00,0.594,281000.0,Long Sault Dam,14805,2024-07-13,09:00,0.79,73.29,47.19,26.10000000000001,1.1000000000000085,71803625958.00003,4662,16783200,1.205094615178306e+18
Cornwall,14870,2024-07-13,10:00,2024-07-13 10:00:00,0.586,281000.0,Long Sault Dam,14805,2024-07-13,10:00,0.78,73.28,47.18,26.1,1.1000000000000014,71803625958.0,4663,16786800,1.2053531082317545e+18
Cornwall,14870,2024-07-13,11:00,2024-07-13 11:00:00,0.583,281000.0,Long Sault Dam,14805,2024-07-13,11:00,0.78,73.28,47.18,26.1,1.1000000000000014,71803625958.0,4664,16790400,1.2056116012852032e+18
Cornwall,14870,2024-07-13,12:00,2024-07-13 12:00:00,0.576,281000.0,Long Sault Dam,14805,2024-07-13,12:00,0.79,73.29,47.19,26.10000000000001,1.1000000000000085,71803625958.00003,4665,16794000,1.2058700943386524e+18
Cornwall,14870,2024-07-13,13:00,2024-07-13 13:00:00,0.565,281000.0,Long Sault Dam,14805,2024-07-13,13:00,0.78,73.28,47.18,26.1,1.1000000000000014,71803625958.0,4666,16797600,1.2061285873921009e+18
Cornwall,14870,2024-07-13,14:00,2024-07-13 14:00:00,0.565,281000.0,Long Sault Dam,14805,2024-07-13,14:00,0.79,73.29,47.19,26.10000000000001,1.1000000000000085,71803625958.00003,4667,16801200,1.20638708044555e+18
Cornwall,14870,2024-07-13,15:00,2024-07-13 15:00:00,0.568,281000.0,Long Sault Dam,14805,2024-07-13,15:00,0.79,73.29,47.19,26.10000000000001,1.1000000000000085,71803625958.00003,4668,16804800,1.206645573498999e+18
Cornwall,14870,2024-07-13,16:00,2024-07-13 16:00:00,0.569,281000.0,Long Sault Dam,14805,2024-07-13,16:00,0.78,73.28,47.18,26.1,1.1000000000000014,71803625958.0,4669,16808400,1.2069040665524472e+18
Cornwall,14870,2024-07-13,17:00,2024-07-13 17:00:00,0.564,281000.0,Long Sault Dam,14805,2024-07-13,17:00,0.79,73.29,47.19,26.10000000000001,1.1000000000000085,71803625958.00003,4670,16812000,1.2071625596058964e+18
Cornwall,14870,2024-07-13,18:00,2024-07-13 18:00:00,0.562,281000.0,Long Sault Dam,14805,2024-07-13,18:00,0.8,73.3,47.199999999999996,26.1,1.1000000000000014,71803625958.0,4671,16815600,1.207421052659345e+18
Cornwall,14870,2024-07-13,19:00,2024-07-13 19:00:00,0.56,281000.0,Long Sault Dam,14805,2024-07-13,19:00,0.8,73.3,47.199999999999996,26.1,1.1000000000000014,71803625958.0,4672,16819200,1.2076795457127936e+18
Cornwall,14870,2024-07-13,20:00,2024-07-13 20:00:00,0.562,281000.0,Long Sault Dam,14805,2024-07-13,20:00,0.82,73.32,47.22,26.099999999999994,1.0999999999999943,71803625957.99998,4673,16822800,1.207938038766242e+18
Cornwall,14870,2024-07-13,21:00,2024-07-13 21:00:00,0.56,281000.0,Long Sault Dam,14805,2024-07-13,21:00,0.81,73.31,47.21,26.1,1.1000000000000014,71803625958.0,4674,16826400,1.2081965318196913e+18
Cornwall,14870,2024-07-13,22:00,2024-07-13 22:00:00,0.55,281000.0,Long Sault Dam,14805,2024-07-13,22:00,0.81,73.31,47.21,26.1,1.1000000000000014,71803625958.0,4675,16830000,1.20845502487314e+18
Cornwall,14870,2024-07-13,23:00,2024-07-13 23:00:00,0.554,281000.0,Long Sault Dam,14805,2024-07-13,23:00,0.81,73.31,47.21,26.1,1.1000000000000014,71803625958.0,4676,16833600,1.208713517926589e+18
Cornwall,14870,2024-07-14,00:00,2024-07-14 00:00:00,0.547,282000.0,Long Sault Dam,14805,2024-07-14,00:00,0.81,73.31,47.21,26.1,1.1000000000000014,72059154876.0,4677,16837200,1.2132744024781873e+18
Cornwall,14870,2024-07-14,01:00,2024-07-14 01:00:00,0.555,282000.0,Long Sault Dam,14805,2024-07-14,01:00,0.81,73.31,47.21,26.1,1.1000000000000014,72059154876.0,4678,16840800,1.2135338154357407e+18
Cornwall,14870,2024-07-14,02:00,2024-07-14 02:00:00,0.545,282000.0,Long Sault Dam,14805,2024-07-14,02:00,0.8,73.3,47.199999999999996,26.1,1.1000000000000014,72059154876.0,4679,16844400,1.2137932283932943e+18
Cornwall,14870,2024-07-14,03:00,2024-07-14 03:00:00,0.541,282000.0,Long Sault Dam,14805,2024-07-14,03:00,0.8,73.3,47.199999999999996,26.1,1.1000000000000014,72059154876.0,4680,16848000,1.214052641350848e+18
Cornwall,14870,2024-07-14,04:00,2024-07-14 04:00:00,0.544,282000.0,Long Sault Dam,14805,2024-07-14,04:00,0.81,73.31,47.21,26.1,1.1000000000000014,72059154876.0,4681,16851600,1.2143120543084017e+18
Cornwall,14870,2024-07-14,05:00,2024-07-14 05:00:00,0.537,282000.0,Long Sault Dam,14805,2024-07-14,05:00,0.81,73.31,47.21,26.1,1.1000000000000014,72059154876.0,4682,16855200,1.2145714672659553e+18
Cornwall,14870,2024-07-14,06:00,2024-07-14 06:00:00,0.537,282000.0,Long Sault Dam,14805,2024-07-14,06:00,0.81,73.31,47.21,26.1,1.1000000000000014,72059154876.0,4683,16858800,1.2148308802235087e+18
Cornwall,14870,2024-07-14,07:00,2024-07-14 07:00:00,0.534,282000.0,Long Sault Dam,14805,2024-07-14,07:00,0.81,73.31,47.21,26.1,1.1000000000000014,72059154876.0,4684,16862400,1.2150902931810624e+18
Cornwall,14870,2024-07-14,08:00,2024-07-14 08:00:00,0.533,282000.0,Long Sault Dam,14805,2024-07-14,08:00,0.81,73.31,47.21,26.1,1.1000000000000014,72059154876.0,4685,16866000,1.215349706138616e+18
Cornwall,14870,2024-07-14,09:00,2024-07-14 09:00:00,0.534,282000.0,Long Sault Dam,14805,2024-07-14,09:00,0.81,73.31,47.21,26.1,1.1000000000000014,72059154876.0,4686,16869600,1.2156091190961695e+18
Cornwall,14870,2024-07-14,10:00,2024-07-14 10:00:00,0.529,282000.0,Long Sault Dam,14805,2024-07-14,10:00,0.8,73.3,47.199999999999996,26.1,1.1000000000000014,72059154876.0,4687,16873200,1.2158685320537231e+18
Cornwall,14870,2024-07-14,11:00,2024-07-14 11:00:00,0.53,282000.0,Long Sault Dam,14805,2024-07-14,11:00,0.82,73.32,47.22,26.099999999999994,1.0999999999999943,72059154875.99998,4688,16876800,1.2161279450112765e+18
Cornwall,14870,2024-07-14,12:00,2024-07-14 12:00:00,0.528,282000.0,Long Sault Dam,14805,2024-07-14,12:00,0.82,73.32,47.22,26.099999999999994,1.0999999999999943,72059154875.99998,4689,16880400,1.2163873579688302e+18
Cornwall,14870,2024-07-14,13:00,2024-07-14 13:00:00,0.536,282000.0,Long Sault Dam,14805,2024-07-14,13:00,0.81,73.31,47.21,26.1,1.1000000000000014,72059154876.0,4690,16884000,1.216646770926384e+18
Cornwall,14870,2024-07-14,14:00,2024-07-14 14:00:00,0.541,282000.0,Long Sault Dam,14805,2024-07-14,14:00,0.81,73.31,47.21,26.1,1.1000000000000014,72059154876.0,4691,16887600,1.2169061838839375e+18
Cornwall,14870,2024-07-14,15:00,2024-07-14 15:00:00,0.539,282000.0,Long Sault Dam,14805,2024-07-14,15:00,0.83,73.33,47.23,26.1,1.1000000000000014,72059154876.0,4692,16891200,1.2171655968414912e+18
Cornwall,14870,2024-07-14,16:00,2024-07-14 16:00:00,0.538,282000.0,Long Sault Dam,14805,2024-07-14,16:00,0.82,73.32,47.22,26.099999999999994,1.0999999999999943,72059154875.99998,4693,16894800,1.2174250097990446e+18
Cornwall,14870,2024-07-14,17:00,2024-07-14 17:00:00,0.536,282000.0,Long Sault Dam,14805,2024-07-14,17:00,0.82,73.32,47.22,26.099999999999994,1.0999999999999943,72059154875.99998,4694,16898400,1.217684422756598e+18
